trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index
2019-06-20 00:00:00 +0000 +0000,1,67,31.1719298245614035
2020-11-30 00:00:00 +0000 +0000,4,65,26.5000000000000000
2016-11-21 00:00:00 +0000 +0000,1,65,24.7730496453900709
2018-03-12 00:00:00 +0000 +0000,1,58,25.4773519163763066
2018-01-25 00:00:00 +0000 +0000,1,71,29.6118881118881119
2022-12-28 00:00:00 +0000 +0000,1,83,34.6091298145506419
2018-03-14 00:00:00 +0000 +0000,1,62,28.2350877192982456
2017-10-05 00:00:00 +0000 +0000,1,64,28.6411149825783972
2024-05-16 00:00:00 +0000 +0000,1,76,36.1832167832167832
2017-08-15 00:00:00 +0000 +0000,2,59,31.6872427983539095
2019-04-11 00:00:00 +0000 +0000,1,54,26.3321678321678322
2020-09-17 00:00:00 +0000 +0000,4,65,33.5903614457831325
2022-02-07 00:00:00 +0000 +0000,2,62,28.4583333333333333
2023-11-01 00:00:00 +0000 +0000,1,81,33.6784260515603799
2022-10-24 00:00:00 +0000 +0000,1,71,26.9632598530394122
2020-02-09 00:00:00 +0000 +0000,2,31,14.9357142857142857
2016-05-19 00:00:00 +0000 +0000,1,33,18.7777777777777778
2021-12-22 00:00:00 +0000 +0000,1,69,32.4201388888888889
2019-06-30 00:00:00 +0000 +0000,1,36,19.2412587412587413
2019-10-12 00:00:00 +0000 +0000,1,60,28.0520833333333333
2017-12-05 00:00:00 +0000 +0000,1,61,27.7500000000000000
2023-03-27 00:00:00 +0000 +0000,1,72,29.9718309859154930
2021-05-24 00:00:00 +0000 +0000,1,71,36.2293233082706767
2017-08-13 00:00:00 +0000 +0000,1,29,14.8055555555555556
2023-07-30 00:00:00 +0000 +0000,1,42,19.1086350974930362
2017-08-16 00:00:00 +0000 +0000,1,56,29.7429718875502008
2017-06-04 00:00:00 +0000 +0000,1,36,11.3623693379790941
2021-12-28 00:00:00 +0000 +0000,1,74,31.5211267605633803
2018-06-08 00:00:00 +0000 +0000,1,67,27.7107142857142857
2020-03-28 00:00:00 +0000 +0000,1,17,7.6875000000000000
2023-01-21 00:00:00 +0000 +0000,1,71,32.3571428571428571
2019-10-19 00:00:00 +0000 +0000,2,58,28.7293233082706767
2017-09-14 00:00:00 +0000 +0000,1,63,30.1622641509433962
2024-01-29 00:00:00 +0000 +0000,1,81,40.2845849802371542
2015-12-15 00:00:00 +0000 +0000,1,80,34.9861111111111111
2022-04-28 00:00:00 +0000 +0000,1,76,32.0472392638036810
2015-08-24 00:00:00 +0000 +0000,1,63,29.5331010452961672
2021-03-25 00:00:00 +0000 +0000,2,67,31.2604166666666667
2021-07-26 00:00:00 +0000 +0000,1,53,21.3170731707317073
2016-08-06 00:00:00 +0000 +0000,1,63,29.0244755244755245
2018-06-06 00:00:00 +0000 +0000,1,60,24.7847222222222222
2020-02-05 00:00:00 +0000 +0000,6,83,38.6076388888888889
2016-02-08 00:00:00 +0000 +0000,1,67,30.3135888501742160
2016-03-01 00:00:00 +0000 +0000,1,72,34.0522648083623693
2023-09-28 00:00:00 +0000 +0000,1,87,38.1910408432147563
2021-03-19 00:00:00 +0000 +0000,4,76,36.6888888888888889
2022-02-25 00:00:00 +0000 +0000,8,63,34.0069444444444444
2020-07-30 00:00:00 +0000 +0000,2,38,16.7361111111111111
2019-09-26 00:00:00 +0000 +0000,1,67,27.5520833333333333
2017-01-16 00:00:00 +0000 +0000,8,64,35.2020905923344948
2022-12-13 00:00:00 +0000 +0000,1,83,37.0383561643835616
2019-03-13 00:00:00 +0000 +0000,6,60,31.0604982206405694
2019-12-06 00:00:00 +0000 +0000,4,76,32.2916666666666667
2019-11-30 00:00:00 +0000 +0000,2,62,29.4425087108013937
2017-05-17 00:00:00 +0000 +0000,1,67,29.4444444444444444
2017-04-27 00:00:00 +0000 +0000,1,45,22.0424242424242424
2020-06-18 00:00:00 +0000 +0000,4,58,27.7588652482269504
2016-06-30 00:00:00 +0000 +0000,2,90,46.1172161172161172
2021-04-07 00:00:00 +0000 +0000,1,67,33.3438596491228070
2017-08-26 00:00:00 +0000 +0000,1,38,19.0869565217391304
2016-06-24 00:00:00 +0000 +0000,1,80,37.6027874564459930
2022-04-19 00:00:00 +0000 +0000,1,72,30.4138972809667674
2021-04-17 00:00:00 +0000 +0000,1,18,7.4895833333333333
2015-08-19 00:00:00 +0000 +0000,2,67,32.2916666666666667
2023-04-20 00:00:00 +0000 +0000,1,67,19.0230769230769231
2017-07-21 00:00:00 +0000 +0000,1,59,28.9764705882352941
2022-03-05 00:00:00 +0000 +0000,1,58,25.3437500000000000
2016-12-04 00:00:00 +0000 +0000,1,49,18.4860139860139860
2019-11-29 00:00:00 +0000 +0000,4,72,35.0346020761245675
2016-11-25 00:00:00 +0000 +0000,1,69,27.2777777777777778
2024-02-01 00:00:00 +0000 +0000,1,83,35.8000000000000000
2023-07-10 00:00:00 +0000 +0000,1,65,38.7531446540880503
2023-07-02 00:00:00 +0000 +0000,1,27,10.0598290598290598
2018-03-30 00:00:00 +0000 +0000,1,67,29.6197183098591549
2022-01-30 00:00:00 +0000 +0000,2,45,20.3728222996515679
2022-12-04 00:00:00 +0000 +0000,1,60,22.5646900269541779
2017-10-03 00:00:00 +0000 +0000,1,59,26.0215053763440860
2015-11-26 00:00:00 +0000 +0000,2,81,41.4078014184397163
2023-03-28 00:00:00 +0000 +0000,1,76,34.8550724637681159
2023-06-21 00:00:00 +0000 +0000,1,76,38.4340425531914894
2021-03-01 00:00:00 +0000 +0000,4,76,38.9886792452830189
2018-06-30 00:00:00 +0000 +0000,1,54,25.5944055944055944
2017-09-26 00:00:00 +0000 +0000,1,56,25.6180555555555556
2017-07-30 00:00:00 +0000 +0000,1,29,14.9298892988929889
2021-12-09 00:00:00 +0000 +0000,1,78,36.0454545454545455
2023-04-28 00:00:00 +0000 +0000,1,80,39.3751763046544429
2019-09-10 00:00:00 +0000 +0000,1,54,25.4618055555555556
2020-06-02 00:00:00 +0000 +0000,1,60,24.9449152542372881
2016-12-02 00:00:00 +0000 +0000,1,78,31.7622377622377622
2022-06-24 00:00:00 +0000 +0000,1,69,30.4479495268138801
2017-08-31 00:00:00 +0000 +0000,1,17,5.9681978798586572
2016-01-10 00:00:00 +0000 +0000,1,49,20.7916666666666667
2017-02-07 00:00:00 +0000 +0000,1,53,23.9687500000000000
2022-07-28 00:00:00 +0000 +0000,1,67,28.6199040767386091
2022-03-01 00:00:00 +0000 +0000,1,62,30.8263888888888889
2023-01-05 00:00:00 +0000 +0000,1,72,29.1271297509829620
2016-12-08 00:00:00 +0000 +0000,1,80,30.2071713147410359
2021-04-04 00:00:00 +0000 +0000,1,13,3.7909407665505226
2024-06-03 00:00:00 +0000 +0000,1,76,36.8817056396148556
2021-03-03 00:00:00 +0000 +0000,4,65,35.2129963898916968
2021-03-02 00:00:00 +0000 +0000,9,72,40.7932330827067669
2017-05-28 00:00:00 +0000 +0000,1,20,6.3263888888888889
2022-01-26 00:00:00 +0000 +0000,1,36,23.7921568627450980
2019-05-24 00:00:00 +0000 +0000,1,67,30.1223776223776224
2018-05-22 00:00:00 +0000 +0000,1,62,23.4475524475524476
2020-08-06 00:00:00 +0000 +0000,2,56,23.9027777777777778
2015-09-04 00:00:00 +0000 +0000,4,81,37.5331010452961672
2023-04-07 00:00:00 +0000 +0000,1,81,24.2825000000000000
2020-01-05 00:00:00 +0000 +0000,2,45,18.9166666666666667
2016-06-28 00:00:00 +0000 +0000,2,74,39.2299651567944251
2021-09-07 00:00:00 +0000 +0000,2,69,34.2229965156794425
2019-12-07 00:00:00 +0000 +0000,4,60,28.6097560975609756
2017-01-31 00:00:00 +0000 +0000,8,63,28.8666666666666667
2022-09-29 00:00:00 +0000 +0000,1,76,31.6315128688010044
2023-12-20 00:00:00 +0000 +0000,1,90,36.8638297872340426
2021-04-12 00:00:00 +0000 +0000,1,74,35.7395833333333333
2020-10-27 00:00:00 +0000 +0000,2,65,30.7732342007434944
2022-02-06 00:00:00 +0000 +0000,1,47,19.6319444444444444
2022-01-08 00:00:00 +0000 +0000,2,47,22.8958333333333333
2018-02-24 00:00:00 +0000 +0000,1,47,22.6631578947368421
2018-11-20 00:00:00 +0000 +0000,1,65,25.4826388888888889
2020-08-21 00:00:00 +0000 +0000,2,60,30.9201388888888889
2017-08-03 00:00:00 +0000 +0000,1,54,27.0113636363636364
2021-03-24 00:00:00 +0000 +0000,2,69,31.6328671328671329
2020-04-09 00:00:00 +0000 +0000,2,17,8.2395833333333333
2022-05-12 00:00:00 +0000 +0000,1,72,32.3255959849435383
2016-07-14 00:00:00 +0000 +0000,1,65,33.0348432055749129
2020-12-10 00:00:00 +0000 +0000,6,67,30.3715277777777778
2020-03-15 00:00:00 +0000 +0000,1,42,18.7534722222222222
2018-02-21 00:00:00 +0000 +0000,1,63,25.7202797202797203
2022-11-17 00:00:00 +0000 +0000,1,90,37.2806573957016435
2015-08-13 00:00:00 +0000 +0000,2,56,28.5574912891986063
2019-07-06 00:00:00 +0000 +0000,1,40,22.2961672473867596
2018-09-09 00:00:00 +0000 +0000,1,40,17.8954703832752613
2017-05-26 00:00:00 +0000 +0000,1,59,30.1736111111111111
2020-03-19 00:00:00 +0000 +0000,4,40,18.0659722222222222
2024-01-26 00:00:00 +0000 +0000,1,90,39.3906250000000000
2019-07-29 00:00:00 +0000 +0000,1,49,22.2397003745318352
2018-12-02 00:00:00 +0000 +0000,1,36,14.1045296167247387
2024-03-16 00:00:00 +0000 +0000,1,60,20.7579972183588317
2016-10-01 00:00:00 +0000 +0000,1,63,29.9442508710801394
2019-05-06 00:00:00 +0000 +0000,1,54,20.8701754385964912
2018-12-15 00:00:00 +0000 +0000,1,51,22.1631944444444444
2023-11-14 00:00:00 +0000 +0000,1,83,39.1097744360902256
2017-05-20 00:00:00 +0000 +0000,1,49,22.2648083623693380
2021-05-05 00:00:00 +0000 +0000,1,26,11.8362369337979094
2018-08-15 00:00:00 +0000 +0000,1,56,25.8078431372549020
2021-05-28 00:00:00 +0000 +0000,1,71,35.7386759581881533
2019-04-21 00:00:00 +0000 +0000,1,56,22.4225352112676056
2019-11-20 00:00:00 +0000 +0000,6,74,33.5714285714285714
2017-03-10 00:00:00 +0000 +0000,1,57,26.9477351916376307
2018-08-30 00:00:00 +0000 +0000,1,24,12.6968641114982578
2018-04-02 00:00:00 +0000 +0000,2,62,28.5370370370370370
2017-03-19 00:00:00 +0000 +0000,1,49,15.9651567944250871
2020-07-27 00:00:00 +0000 +0000,4,54,25.4965277777777778
2017-02-06 00:00:00 +0000 +0000,1,51,22.2986111111111111
2015-10-10 00:00:00 +0000 +0000,1,72,31.0034722222222222
2022-03-04 00:00:00 +0000 +0000,1,63,30.2430555555555556
2017-04-11 00:00:00 +0000 +0000,1,59,28.1691729323308271
2019-06-28 00:00:00 +0000 +0000,2,60,30.7112676056338028
2019-12-23 00:00:00 +0000 +0000,4,72,34.4355400696864111
2016-07-08 00:00:00 +0000 +0000,1,18,7.1811846689895470
2020-02-27 00:00:00 +0000 +0000,6,72,36.3566433566433566
2020-11-21 00:00:00 +0000 +0000,4,51,23.3462897526501767
2019-08-15 00:00:00 +0000 +0000,1,26,9.0659722222222222
2016-11-06 00:00:00 +0000 +0000,1,47,16.9407665505226481
2017-10-07 00:00:00 +0000 +0000,1,56,26.3101045296167247
2022-05-18 00:00:00 +0000 +0000,1,90,40.1942618051404662
2020-12-22 00:00:00 +0000 +0000,4,69,33.3611111111111111
2019-05-25 00:00:00 +0000 +0000,1,53,21.7508771929824561
2015-12-12 00:00:00 +0000 +0000,2,63,26.7708333333333333
2020-05-06 00:00:00 +0000 +0000,1,35,14.6167247386759582
2019-06-29 00:00:00 +0000 +0000,1,81,26.4146341463414634
2018-02-01 00:00:00 +0000 +0000,1,74,30.6877192982456140
2017-09-13 00:00:00 +0000 +0000,1,61,30.5269709543568465
2023-03-17 00:00:00 +0000 +0000,1,85,43.1340852130325815
2019-03-04 00:00:00 +0000 +0000,1,58,23.7438596491228070
2018-11-10 00:00:00 +0000 +0000,1,53,24.6898954703832753
2018-06-11 00:00:00 +0000 +0000,1,58,24.0243055555555556
2023-05-29 00:00:00 +0000 +0000,1,63,28.3592592592592593
2022-03-28 00:00:00 +0000 +0000,1,69,29.0922619047619048
2018-11-21 00:00:00 +0000 +0000,1,63,26.1908127208480565
2016-08-07 00:00:00 +0000 +0000,1,38,12.5853658536585366
2016-06-06 00:00:00 +0000 +0000,1,65,29.2752613240418118
2022-02-04 00:00:00 +0000 +0000,2,69,31.5937500000000000
2017-11-02 00:00:00 +0000 +0000,1,59,25.5451388888888889
2022-08-11 00:00:00 +0000 +0000,1,58,23.3982142857142857
2017-10-25 00:00:00 +0000 +0000,1,72,29.5368421052631579
2017-07-12 00:00:00 +0000 +0000,1,53,27.3238434163701068
2016-11-01 00:00:00 +0000 +0000,1,74,27.3867595818815331
2020-12-20 00:00:00 +0000 +0000,1,15,4.2241992882562278
2019-12-22 00:00:00 +0000 +0000,2,45,20.7979094076655052
2020-10-06 00:00:00 +0000 +0000,2,67,31.2152777777777778
2016-10-25 00:00:00 +0000 +0000,1,62,26.4808362369337979
2022-12-03 00:00:00 +0000 +0000,1,72,27.9949964260185847
2020-03-10 00:00:00 +0000 +0000,6,74,38.4609929078014184
2022-12-30 00:00:00 +0000 +0000,1,76,31.9606188466947961
2019-01-01 00:00:00 +0000 +0000,1,31,10.7743055555555556
2017-11-01 00:00:00 +0000 +0000,1,64,25.5644599303135889
2016-07-04 00:00:00 +0000 +0000,1,20,6.7132616487455197
2017-11-27 00:00:00 +0000 +0000,1,67,26.3318777292576419
2023-05-22 00:00:00 +0000 +0000,1,67,30.6984334203655352
2020-08-04 00:00:00 +0000 +0000,1,44,17.3229166666666667
2020-01-21 00:00:00 +0000 +0000,8,71,33.5555555555555556
2023-02-03 00:00:00 +0000 +0000,1,76,33.8565941101152369
2019-03-27 00:00:00 +0000 +0000,2,53,30.1472392638036810
2023-07-29 00:00:00 +0000 +0000,1,51,25.5699481865284974
2019-04-29 00:00:00 +0000 +0000,1,56,25.1126760563380282
2017-11-15 00:00:00 +0000 +0000,1,61,23.2857142857142857
2016-11-16 00:00:00 +0000 +0000,1,69,26.7979094076655052
2016-09-18 00:00:00 +0000 +0000,1,22,9.3344947735191638
2016-01-14 00:00:00 +0000 +0000,6,76,37.8042704626334520
2023-06-30 00:00:00 +0000 +0000,1,42,15.7491856677524430
2017-09-29 00:00:00 +0000 +0000,1,64,27.7622377622377622
2018-10-04 00:00:00 +0000 +0000,1,58,27.9873949579831933
2020-12-08 00:00:00 +0000 +0000,6,67,32.2986111111111111
2018-04-21 00:00:00 +0000 +0000,1,54,28.3993055555555556
2018-02-18 00:00:00 +0000 +0000,1,45,16.4895104895104895
2021-09-03 00:00:00 +0000 +0000,2,74,37.9581881533101045
2023-04-14 00:00:00 +0000 +0000,1,83,31.9078947368421053
2020-10-26 00:00:00 +0000 +0000,1,62,26.3371647509578544
2017-12-25 00:00:00 +0000 +0000,1,57,23.1118881118881119
2018-01-28 00:00:00 +0000 +0000,1,58,21.0279720279720280
2023-06-16 00:00:00 +0000 +0000,1,74,36.6002805049088359
2019-06-07 00:00:00 +0000 +0000,1,24,9.0210526315789474
2024-03-10 00:00:00 +0000 +0000,1,56,21.3442857142857143
2019-07-01 00:00:00 +0000 +0000,1,49,27.6654135338345865
2022-05-28 00:00:00 +0000 +0000,1,63,29.6199524940617577
2017-11-19 00:00:00 +0000 +0000,1,44,18.6480836236933798
2016-09-03 00:00:00 +0000 +0000,1,58,28.3576642335766423
2017-10-09 00:00:00 +0000 +0000,1,53,23.3484320557491289
2019-01-27 00:00:00 +0000 +0000,1,45,20.0034722222222222
2020-06-30 00:00:00 +0000 +0000,1,60,29.5663082437275986
2018-06-01 00:00:00 +0000 +0000,1,63,25.2291666666666667
2016-07-11 00:00:00 +0000 +0000,1,49,19.9049295774647887
2021-08-07 00:00:00 +0000 +0000,2,53,27.7770034843205575
2018-01-24 00:00:00 +0000 +0000,1,76,31.8461538461538462
2018-06-02 00:00:00 +0000 +0000,1,51,20.2508710801393728
2016-01-20 00:00:00 +0000 +0000,2,66,21.4583333333333333
2019-08-07 00:00:00 +0000 +0000,1,51,23.8506944444444444
2024-02-13 00:00:00 +0000 +0000,1,81,35.7574578469520104
2018-12-07 00:00:00 +0000 +0000,1,71,28.3943661971830986
2017-02-11 00:00:00 +0000 +0000,1,42,20.0590277777777778
2016-09-14 00:00:00 +0000 +0000,1,36,14.9477351916376307
2016-01-29 00:00:00 +0000 +0000,2,85,39.7187500000000000
2024-05-17 00:00:00 +0000 +0000,1,72,32.9043062200956938
2015-10-04 00:00:00 +0000 +0000,1,47,19.1006944444444444
2020-01-02 00:00:00 +0000 +0000,4,72,35.5679442508710801
2018-07-18 00:00:00 +0000 +0000,1,56,24.7307692307692308
2015-10-05 00:00:00 +0000 +0000,1,65,26.5520833333333333
2023-12-07 00:00:00 +0000 +0000,1,90,42.9583333333333333
2016-01-16 00:00:00 +0000 +0000,1,69,34.8437500000000000
2020-09-12 00:00:00 +0000 +0000,2,49,25.7083333333333333
2018-10-26 00:00:00 +0000 +0000,1,71,28.7770034843205575
2018-09-29 00:00:00 +0000 +0000,1,53,23.3819444444444444
2016-01-03 00:00:00 +0000 +0000,2,42,14.5000000000000000
2018-07-12 00:00:00 +0000 +0000,1,54,23.8149466192170819
2020-10-17 00:00:00 +0000 +0000,2,67,30.1493055555555556
2020-07-21 00:00:00 +0000 +0000,6,60,29.5071428571428571
2020-04-18 00:00:00 +0000 +0000,1,15,7.4062500000000000
2022-08-20 00:00:00 +0000 +0000,1,51,25.0837758112094395
2018-09-07 00:00:00 +0000 +0000,1,49,21.9384615384615385
2024-04-29 00:00:00 +0000 +0000,1,83,36.6961852861035422
2021-09-24 00:00:00 +0000 +0000,1,72,41.5822222222222222
2022-01-25 00:00:00 +0000 +0000,20,90,40.0177304964539007
2021-07-27 00:00:00 +0000 +0000,2,60,31.7129629629629630
2017-12-27 00:00:00 +0000 +0000,1,65,27.5598591549295775
2023-10-08 00:00:00 +0000 +0000,1,58,27.5356125356125356
2024-05-29 00:00:00 +0000 +0000,1,76,36.5875862068965517
2022-10-28 00:00:00 +0000 +0000,1,74,33.5203836930455635
2023-07-16 00:00:00 +0000 +0000,2,47,26.3564814814814815
2017-09-17 00:00:00 +0000 +0000,1,47,24.6240000000000000
2015-08-26 00:00:00 +0000 +0000,1,74,35.1944444444444444
2015-12-21 00:00:00 +0000 +0000,1,69,27.6759581881533101
2023-01-23 00:00:00 +0000 +0000,1,76,31.7411300919842313
2021-05-25 00:00:00 +0000 +0000,1,67,34.6250000000000000
2021-10-20 00:00:00 +0000 +0000,2,76,35.0000000000000000
2015-10-28 00:00:00 +0000 +0000,1,69,34.3519163763066202
2022-04-09 00:00:00 +0000 +0000,1,60,25.9293804130579614
2019-01-10 00:00:00 +0000 +0000,6,60,28.1637630662020906
2023-01-13 00:00:00 +0000 +0000,1,87,38.1894604767879548
2017-10-28 00:00:00 +0000 +0000,1,51,24.6689895470383275
2024-04-16 00:00:00 +0000 +0000,1,74,34.4067567567567568
2020-05-12 00:00:00 +0000 +0000,1,38,15.7310924369747899
2016-03-03 00:00:00 +0000 +0000,9,74,41.8611111111111111
2023-06-02 00:00:00 +0000 +0000,1,71,47.1066666666666667
2019-12-24 00:00:00 +0000 +0000,6,67,35.9163763066202091
2018-10-11 00:00:00 +0000 +0000,1,67,29.0659722222222222
2018-09-25 00:00:00 +0000 +0000,2,65,31.6933797909407666
2021-11-19 00:00:00 +0000 +0000,2,78,38.1770833333333333
2016-12-29 00:00:00 +0000 +0000,9,83,43.3886925795053004
2019-05-30 00:00:00 +0000 +0000,1,71,30.5070921985815603
2020-01-17 00:00:00 +0000 +0000,6,81,36.8645833333333333
2023-08-29 00:00:00 +0000 +0000,1,76,34.4380952380952381
2020-08-24 00:00:00 +0000 +0000,1,62,27.2563176895306859
2020-06-11 00:00:00 +0000 +0000,4,60,26.8485915492957746
2019-06-26 00:00:00 +0000 +0000,2,62,28.6202090592334495
2016-06-19 00:00:00 +0000 +0000,1,47,15.0520833333333333
2020-10-21 00:00:00 +0000 +0000,9,69,32.9616724738675958
2018-08-21 00:00:00 +0000 +0000,1,22,7.1272727272727273
2015-10-17 00:00:00 +0000 +0000,1,69,32.1672473867595819
2018-02-09 00:00:00 +0000 +0000,1,63,27.4140350877192982
2016-07-06 00:00:00 +0000 +0000,1,33,12.5590277777777778
2018-11-23 00:00:00 +0000 +0000,1,90,29.4028268551236749
2022-01-03 00:00:00 +0000 +0000,1,58,22.8541666666666667
2020-10-05 00:00:00 +0000 +0000,1,69,29.3541666666666667
2018-02-05 00:00:00 +0000 +0000,1,62,23.7147887323943662
2022-09-21 00:00:00 +0000 +0000,1,72,31.8254257907542579
2022-08-08 00:00:00 +0000 +0000,1,63,27.1604054859868813
2020-03-02 00:00:00 +0000 +0000,2,65,30.6933797909407666
2017-09-10 00:00:00 +0000 +0000,1,42,19.2761194029850746
2015-09-27 00:00:00 +0000 +0000,1,31,11.8432055749128920
2022-10-25 00:00:00 +0000 +0000,1,74,29.8002803083391731
2021-04-26 00:00:00 +0000 +0000,1,72,28.9861111111111111
2019-01-05 00:00:00 +0000 +0000,2,51,25.3964912280701754
2016-12-18 00:00:00 +0000 +0000,1,44,17.8274647887323944
2021-12-21 00:00:00 +0000 +0000,1,80,33.4618055555555556
2023-06-05 00:00:00 +0000 +0000,1,69,35.3706624605678233
2023-05-15 00:00:00 +0000 +0000,1,62,24.3861386138613861
2016-11-14 00:00:00 +0000 +0000,1,67,25.3426573426573427
2024-01-07 00:00:00 +0000 +0000,1,58,21.0027739251040222
2022-02-22 00:00:00 +0000 +0000,1,62,33.3892405063291139
2017-01-29 00:00:00 +0000 +0000,4,42,22.2090592334494774
2019-07-25 00:00:00 +0000 +0000,1,51,24.6354166666666667
2019-02-25 00:00:00 +0000 +0000,6,51,26.5069930069930070
2018-04-06 00:00:00 +0000 +0000,1,67,30.8989547038327526
2017-10-23 00:00:00 +0000 +0000,1,53,21.4055944055944056
2017-01-11 00:00:00 +0000 +0000,8,50,26.8606271777003484
2023-06-18 00:00:00 +0000 +0000,1,58,26.6281879194630872
2021-05-19 00:00:00 +0000 +0000,1,60,25.7569444444444444
2016-06-21 00:00:00 +0000 +0000,1,69,35.1964912280701754
2020-05-25 00:00:00 +0000 +0000,1,11,3.6864111498257840
2018-01-12 00:00:00 +0000 +0000,1,69,27.7727272727272727
2023-01-28 00:00:00 +0000 +0000,1,76,32.6111833550065020
2017-02-13 00:00:00 +0000 +0000,1,57,25.6354166666666667
2016-10-10 00:00:00 +0000 +0000,1,65,24.4615384615384615
2021-09-30 00:00:00 +0000 +0000,8,72,46.2982456140350877
2016-02-20 00:00:00 +0000 +0000,2,58,28.7117437722419929
2019-11-04 00:00:00 +0000 +0000,2,62,27.0418118466898955
2017-03-22 00:00:00 +0000 +0000,1,63,28.5598591549295775
2021-07-10 00:00:00 +0000 +0000,1,56,30.9059233449477352
2016-12-10 00:00:00 +0000 +0000,1,65,28.5684210526315789
2015-12-13 00:00:00 +0000 +0000,1,49,15.4650349650349650
2020-06-29 00:00:00 +0000 +0000,2,63,31.0434782608695652
2024-03-25 00:00:00 +0000 +0000,1,85,35.5269886363636364
2019-07-23 00:00:00 +0000 +0000,1,49,24.8541666666666667
2016-02-25 00:00:00 +0000 +0000,11,67,40.2807692307692308
2022-08-27 00:00:00 +0000 +0000,1,53,23.9016786570743405
2018-08-26 00:00:00 +0000 +0000,1,15,5.9685314685314685
2022-07-06 00:00:00 +0000 +0000,1,62,28.7597597597597598
2017-02-10 00:00:00 +0000 +0000,4,56,25.7013888888888889
2024-03-19 00:00:00 +0000 +0000,1,81,33.2990126939351199
2020-05-21 00:00:00 +0000 +0000,1,65,26.5300353356890459
2018-10-06 00:00:00 +0000 +0000,1,56,23.9790940766550523
2020-08-12 00:00:00 +0000 +0000,2,63,29.3972125435540070
2015-10-09 00:00:00 +0000 +0000,1,72,31.1276595744680851
2018-10-16 00:00:00 +0000 +0000,1,60,25.4140350877192982
2024-03-02 00:00:00 +0000 +0000,1,69,31.5883211678832117
2015-12-27 00:00:00 +0000 +0000,1,47,16.0763888888888889
2021-03-06 00:00:00 +0000 +0000,2,78,32.3843283582089552
2019-03-24 00:00:00 +0000 +0000,11,60,32.0384615384615385
2018-12-27 00:00:00 +0000 +0000,2,63,27.4965034965034965
2017-12-16 00:00:00 +0000 +0000,1,56,25.7403508771929825
2023-06-06 00:00:00 +0000 +0000,1,76,37.5072254335260116
2015-10-16 00:00:00 +0000 +0000,1,78,34.0104166666666667
2017-09-05 00:00:00 +0000 +0000,1,44,15.6205673758865248
2018-01-17 00:00:00 +0000 +0000,1,67,28.7630662020905923
2015-08-15 00:00:00 +0000 +0000,1,47,24.1840277777777778
2018-05-02 00:00:00 +0000 +0000,1,67,27.7465277777777778
2016-12-26 00:00:00 +0000 +0000,2,72,30.0174216027874564
2022-07-13 00:00:00 +0000 +0000,1,26,8.9328978622327791
2021-10-07 00:00:00 +0000 +0000,4,71,36.1514084507042254
2021-09-09 00:00:00 +0000 +0000,1,71,35.2334494773519164
2016-11-28 00:00:00 +0000 +0000,2,81,39.5781818181818182
2016-09-21 00:00:00 +0000 +0000,2,72,34.8021201413427562
2022-09-20 00:00:00 +0000 +0000,1,69,30.5538740920096852
2022-06-13 00:00:00 +0000 +0000,1,62,24.0808143121529920
2015-10-24 00:00:00 +0000 +0000,6,74,36.9318996415770609
2018-02-10 00:00:00 +0000 +0000,1,62,25.6864111498257840
2021-02-04 00:00:00 +0000 +0000,6,74,36.8850174216027875
